2018-05-08 08:27:02.296 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver -Resolving eureka endpoints via configuration
2018-05-08 08:32:02.306 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver -Resolving eureka endpoints via configuration
2018-05-08 08:37:02.313 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver -Resolving eureka endpoints via configuration
2018-05-08 08:42:02.320 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver -Resolving eureka endpoints via configuration
2018-05-08 08:47:02.323 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver -Resolving eureka endpoints via configuration
2018-05-08 08:52:02.329 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver -Resolving eureka endpoints via configuration
2018-05-08 08:56:54.938 [main] INFO  o.s.c.a.AnnotationConfigApplicationContext -Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@10d68fcd: startup date [Tue May 08 08:56:54 CST 2018]; root of context hierarchy
2018-05-08 08:56:55.212 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor -JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-05-08 08:56:55.272 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$db4278fb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-08 08:56:55.602 [main] INFO  org.com.coolfish.Application -The following profiles are active: dev
2018-05-08 08:56:55.622 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext -Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@305f031: startup date [Tue May 08 08:56:55 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@10d68fcd
2018-05-08 08:56:56.151 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-05-08 08:56:56.248 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-05-08 08:56:56.278 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport -Spring Data Redis - Could not safely identify store assignment for repository candidate interface org.com.coolfish.common.database.repository.KuyuAccountRepository.
2018-05-08 08:56:56.278 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport -Spring Data Redis - Could not safely identify store assignment for repository candidate interface org.com.coolfish.common.database.repository.KuyuAddPackageRepository.
2018-05-08 08:56:56.278 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport -Spring Data Redis - Could not safely identify store assignment for repository candidate interface org.com.coolfish.common.database.repository.KuyuCardRepository.
2018-05-08 08:56:56.288 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport -Spring Data Redis - Could not safely identify store assignment for repository candidate interface org.com.coolfish.common.database.repository.KuyuCardSimstateRepository.
2018-05-08 08:56:56.288 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport -Spring Data Redis - Could not safely identify store assignment for repository candidate interface org.com.coolfish.common.database.repository.KuyuFlowDetailRepository.
2018-05-08 08:56:56.288 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport -Spring Data Redis - Could not safely identify store assignment for repository candidate interface org.com.coolfish.common.database.repository.KuyuOperatorRepository.
2018-05-08 08:56:56.599 [main] INFO  o.s.cloud.context.scope.GenericScope -BeanFactory id=f91ce236-b91a-330b-9556-b2f0518cf11d
2018-05-08 08:56:56.619 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor -JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-05-08 08:56:56.829 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$bf2875fe] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-08 08:56:56.996 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$db4278fb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-08 08:56:57.346 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer -Tomcat initialized with port(s): 8761 (http)
2018-05-08 08:56:57.376 [main] INFO  o.a.catalina.core.StandardService -Starting service [Tomcat]
2018-05-08 08:56:57.376 [main] INFO  o.a.catalina.core.StandardEngine -Starting Servlet Engine: Apache Tomcat/8.5.28
2018-05-08 08:56:57.386 [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener -The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_91\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:/Program Files/Java/jre1.8.0_91/bin/server;C:/Program Files/Java/jre1.8.0_91/bin;C:/Program Files/Java/jre1.8.0_91/lib/amd64;C:\ProgramData\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;"C:\Program Files\Java\jdk1.8.0_91\bin;C:\Program Files\Java\jdk1.8.0_91\jre\bin";D:\DevelopTools\apache-maven-3.3.9\bin;D:\DevelopTools\mysql\bin;C:\Users\LINGHUI\AppData\Local\Microsoft\WindowsApps;;D:\DevelopTools\STS;;.]
2018-05-08 08:56:57.536 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] -Initializing Spring embedded WebApplicationContext
2018-05-08 08:56:57.536 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader -Root WebApplicationContext: initialization completed in 1914 ms
2018-05-08 08:56:57.696 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean -Servlet dispatcherServlet mapped to [/]
2018-05-08 08:56:57.706 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'characterEncodingFilter' to: [/*]
2018-05-08 08:56:57.706 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-05-08 08:56:57.706 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-05-08 08:56:57.706 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean -Mapping filter: 'requestContextFilter' to: [/*]
2018-05-08 08:56:57.786 [main] ERROR c.alibaba.druid.filter.FilterManager -load filter error, filter not found : logback
2018-05-08 08:56:57.786 [main] INFO  o.c.c.c.d.config.DruidDBConfig -Druid数据源初始化设置成功......
2018-05-08 08:56:58.238 [main] INFO  c.alibaba.druid.pool.DruidDataSource -{dataSource-1} inited
2018-05-08 08:56:58.278 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean -Building JPA container EntityManagerFactory for persistence unit 'default'
2018-05-08 08:56:58.298 [main] INFO  o.h.jpa.internal.util.LogHelper -HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-05-08 08:56:58.378 [main] INFO  org.hibernate.Version -HHH000412: Hibernate Core {5.2.14.Final}
2018-05-08 08:56:58.387 [main] INFO  org.hibernate.cfg.Environment -HHH000206: hibernate.properties not found
2018-05-08 08:56:58.427 [main] INFO  o.h.annotations.common.Version -HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-05-08 08:56:58.547 [main] INFO  org.hibernate.dialect.Dialect -HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2018-05-08 08:56:59.118 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean -Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-05-08 08:56:59.852 [main] INFO  o.h.h.i.QueryTranslatorFactoryInitiator -HHH000397: Using ASTQueryTranslatorFactory
2018-05-08 08:57:00.429 [main] WARN  c.n.c.sources.URLConfigurationSource -No URLs will be polled as dynamic configuration sources.
2018-05-08 08:57:00.429 [main] INFO  c.n.c.sources.URLConfigurationSource -To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-05-08 08:57:00.429 [main] WARN  c.n.c.sources.URLConfigurationSource -No URLs will be polled as dynamic configuration sources.
2018-05-08 08:57:00.429 [main] INFO  c.n.c.sources.URLConfigurationSource -To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-05-08 08:57:01.206 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter -Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@305f031: startup date [Tue May 08 08:56:55 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@10d68fcd
2018-05-08 08:57:01.271 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration -spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2018-05-08 08:57:01.311 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/cmcc/queryTraffic],methods=[POST]}" onto public org.com.coolfish.common.model.UtilBean org.com.coolfish.common.spi.controller.CMCCController.queryTraffic(org.com.coolfish.common.model.UtilBean)
2018-05-08 08:57:01.314 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/cmcc/queryStatus],methods=[POST]}" onto public org.com.coolfish.common.model.UtilBean org.com.coolfish.common.spi.controller.CMCCController.queryStauts(org.com.coolfish.common.model.UtilBean)
2018-05-08 08:57:01.315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/cmcc/disabledNumber],methods=[POST]}" onto public org.com.coolfish.common.model.DisabledBean org.com.coolfish.common.spi.controller.CMCCController.disabledNumber(org.com.coolfish.common.model.DisabledBean)
2018-05-08 08:57:01.317 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/ctcc/queryStatus],methods=[POST]}" onto public org.com.coolfish.common.model.UtilBean org.com.coolfish.common.spi.controller.CTCCController.queryStatus(org.com.coolfish.common.model.UtilBean)
2018-05-08 08:57:01.317 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/ctcc/queryTraffic],methods=[POST]}" onto public org.com.coolfish.common.model.UtilBean org.com.coolfish.common.spi.controller.CTCCController.queryTraffic(org.com.coolfish.common.model.UtilBean)
2018-05-08 08:57:01.317 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/ctcc/disabledNumber],methods=[POST]}" onto public org.com.coolfish.common.model.DisabledBean org.com.coolfish.common.spi.controller.CTCCController.disabledNumber(org.com.coolfish.common.model.DisabledBean)
2018-05-08 08:57:01.318 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/test/test/{id}],methods=[GET]}" onto public java.lang.String org.com.coolfish.common.spi.controller.TestController.test(java.lang.Integer)
